Seniority,Power,Cylinder_capacity,Value_vehicle,N_doors,Type_fuel,Weight
1,70,1422,12597.0,5,2,1106
2,75,1360,13460.0,5,1,1025
1,110,1686,22330.0,5,2,1428
1,136,1997,21150.0,5,2,1360
2,110,1560,20700.86,3,2,1090
2,75,1360,12555.14,5,1,1020
2,70,1248,13200.0,5,2,1060
1,90,1896,30771.82,5,2,1450
2,136,1997,26740.0,4,2,1505
5,105,1598,22250.0,5,2,1480
1,70,2496,14280.05,4,2,1462
5,90,1905,16993.74,5,2,1405
1,115,1560,27870.0,5,2,1370
7,115,1998,21160.0,4,2,1491
6,71,1905,13312.42,3,2,1155
7,100,1368,18065.01,5,1,1079
3,68,1298,7724.69,4,1,780
3,105,1197,18770.0,5,1,1115
1,143,1995,34000.0,4,2,1410
1,90,1461,15665.0,3,2,1165
3,110,1390,21030.0,3,2,1215
2,57,1461,15037.0,4,2,1206
2,151,2429,23343.31,5,1,1780
7,115,1896,21700.0,3,2,1232
2,100,1390,14200.0,3,1,946
2,82,1994,17206.98,4,2,1395
2,82,1910,24040.0,4,2,1553
1,115,1753,17331.0,3,2,1356
10,100,1597,15662.0,3,2,1220
4,90,1598,20660.0,5,2,1260
4,90,1108,6360.0,5,2,810
4,115,1685,28795.0,5,2,1425
1,140,1991,21251.0,5,2,1383
1,140,1197,27850.0,5,2,1318
6,82,1686,14970.0,5,1,1185
2,130,2461,41997.8,5,2,2240
10,105,1598,20450.0,5,2,1365
29,86,1498,10289.33,5,1,1087
6,55,1596,17480.0,3,1,1122
6,55,1968,21377.0,3,1,1315
6,75,1242,15350.0,3,2,966
4,46,449,8499.0,0,1,126
10,90,1905,13228.28,5,2,1185
5,110,1598,13680.0,3,1,995
2,150,2199,32700.0,5,2,1652
2,150,1498,19700.0,5,2,1225
2,88,2499,40220.0,5,1,1892
5,75,1149,12950.0,5,1,980
5,75,1461,22740.0,5,1,1325
4,115,2477,30663.64,5,2,1915
22,100,1596,16060.0,3,1,1242
22,100,2198,31260.0,3,1,2000
22,100,1560,22299.82,3,1,1360
4,116,2316,17929.33,4,1,1230
3,7,121,3500.0,0,1,87
9,90,2198,26950.0,5,2,1815
19,102,2461,19346.58,4,2,1685
2,105,1870,21466.0,5,1,1290
6,72,1150,10165.0,3,1,990
6,72,1598,12861.66,3,1,1222
19,90,1399,21575.0,5,2,1273
1,120,1587,14645.0,3,1,907
11,100,2178,21210.0,5,2,1825
11,100,1598,19320.0,5,2,1320
3,60,1124,10690.0,5,1,910
3,60,1461,16530.0,5,1,1100
7,100,1461,20810.0,5,2,1340
1,140,1364,26490.0,5,1,1628
3,110,1598,22100.0,5,1,1320
3,110,1390,11479.33,5,1,960
5,130,1108,9345.74,4,2,945
5,130,1781,15596.26,4,2,1015
5,130,1341,10250.0,4,2,965
5,130,2979,46500.0,4,2,1495
7,110,1968,28090.0,5,2,1543
1,65,1461,17130.0,5,2,1085
1,65,1598,17250.0,5,2,1250
1,65,1560,24365.0,5,2,1661
7,9,49,2285.0,0,1,98
21,140,1870,24401.09,5,2,1485
10,75,1197,19010.0,5,1,1160
11,75,1360,12750.0,3,1,1138
11,75,1199,19240.0,3,1,1165
4,73,1360,13350.0,5,1,1030
4,85,1196,11200.0,5,1,1055
20,140,1997,30650.0,5,2,1615
20,140,1299,10340.0,5,2,871
3,140,1796,23956.34,4,1,1260
3,140,2902,21756.64,4,1,1955
3,140,5104,25000.0,4,1,3995
2,136,1998,21071.48,5,1,1350
1,90,1398,17660.0,5,1,1199
1,150,1781,26939.99,5,1,1270
5,75,1896,17504.26,5,1,1125
4,150,2148,28255.28,5,2,1770
8,70,1248,15840.0,4,2,1206
8,70,999,25590.0,4,2,1313
9,94,1399,13710.0,5,1,1060
2,60,1299,8534.37,3,1,935
5,80,1229,12710.0,5,1,960
2,85,1998,20480.0,5,2,1866
6,150,1910,28140.0,3,2,1320
14,90,1461,19800.0,5,2,1170
14,90,1753,16410.0,5,2,1581
5,70,1588,12621.25,5,2,920
5,70,2477,27285.95,5,2,1915
1,110,1560,26950.0,5,2,1530
3,71,1868,16401.0,5,2,1295
3,150,2199,33357.13,4,1,1410
10,110,1390,15025.0,5,2,1090
5,125,2298,30235.0,5,2,1796
1,130,1896,24650.0,4,2,1375
4,204,2993,43300.0,2,2,1540
5,210,2946,30410.0,4,1,1530
1,60,1868,12160.0,3,2,945
2,79,1597,7463.22,4,1,905
4,110,1997,20429.0,5,2,1216
14,82,1248,15320.0,5,2,1250
21,75,1360,11560.0,3,1,950
3,60,1753,10601.85,3,2,1016
5,85,1341,9850.0,3,1,965
2,150,1995,37250.0,4,2,1470
7,125,2835,23980.38,3,2,1830
9,130,2798,23571.69,2,2,1980
2,115,1685,31465.0,5,2,1425
7,110,1598,18310.0,5,1,1250
6,101,1994,18440.0,4,2,1260
6,101,1870,11810.0,4,2,975
3,70,1398,13930.0,3,2,1130
8,65,5461,80050.0,5,2,1915
4,90,1997,14917.12,5,2,1155
9,85,1461,14260.0,5,2,1180
9,85,1043,8636.54,5,2,955
9,85,1870,14550.0,5,2,1110
6,94,2835,19683.15,2,2,1815
3,75,1461,18890.0,4,2,1521
8,70,1968,17410.65,4,2,1494
12,115,1685,30465.0,5,2,1425
1,86,2446,19760.0,5,2,1780
1,115,1560,18765.0,4,2,1357
4,116,1360,11910.0,3,1,950
18,163,2953,22467.0,5,2,1570
2,140,1968,35870.0,4,2,1540
3,130,1956,28280.0,5,2,1538
3,5,49,1618.0,0,1,75
4,120,1870,21745.0,4,2,1295
6,105,1598,16820.0,5,1,1371
4,120,1910,30800.0,5,2,1500
1,100,1995,18803.77,3,2,1023
3,95,1598,19800.0,5,2,1320
4,75,1590,6881.59,3,1,1000
4,125,1796,20250.0,3,1,1190
4,82,1199,13090.0,5,1,865
3,110,1560,22436.0,5,2,1313
5,115,1596,16760.0,3,1,1255
5,115,1242,11120.0,3,1,945
5,115,1896,24420.0,3,1,1498
3,129,1969,25849.99,5,2,1423
10,90,1587,14807.77,5,1,1078
10,90,1388,14850.0,5,1,1197
5,150,1968,36752.39,5,2,1535
5,150,1968,28350.0,5,2,1380
1,105,1870,19140.0,2,2,1105
3,100,1896,16302.67,5,2,1169
8,105,1461,23320.0,5,2,1420
2,63,1193,5998.1,3,1,890
2,64,1896,13660.0,3,2,1090
2,150,1995,30850.0,5,2,1483
5,105,479,9093.31,5,2,400
3,55,1896,19437.46,4,2,1466
3,55,1995,31200.0,4,2,1415
3,55,1461,21300.0,4,2,1260
2,100,1995,19340.57,4,2,1435
4,75,1248,15920.0,3,2,1098
1,75,1390,13390.0,6,1,1065
2,110,1461,24200.0,5,2,1434
1,75,1360,13850.0,5,1,1138
3,92,1560,19750.0,5,2,1205
4,90,1461,18989.99,5,2,1071
4,60,1968,26976.77,5,2,1320
3,105,1461,26100.0,5,2,1490
2,115,2188,22387.7,5,2,1540
1,58,973,9230.0,5,1,965
3,80,1422,15510.0,5,2,1131
9,95,1997,18670.0,5,2,1400
9,95,995,10270.0,5,2,795
1,75,1360,11700.0,3,1,890
3,110,1997,20605.0,3,2,1216
4,144,2488,29193.0,4,2,1949
4,144,2286,27677.6,4,2,1925
4,144,2231,31700.0,4,2,1605
4,4,49,661.11,0,1,55
2,100,1896,17063.3,5,2,1169
1,90,1997,21403.91,5,2,1417
4,136,2499,23240.74,2,2,1620
1,15,125,4286.0,0,1,144
3,60,1769,8340.85,3,2,880
3,90,1597,10758.12,5,1,965
2,120,1560,26985.0,5,2,1398
2,110,1896,20010.0,5,2,1275
10,105,1599,14650.0,5,1,1064
10,105,1360,11415.0,5,1,860
2,58,499,6749.0,0,1,191
1,90,1597,12206.56,5,1,1085
2,60,1686,11268.98,3,2,1035
4,70,1248,12200.0,5,2,1055
2,5,49,2471.0,0,1,102
3,6,49,1788.49,0,1,90
2,231,2979,47000.0,5,1,1760
5,100,1991,21200.0,4,2,1591
5,11,600,7449.0,0,1,205
10,90,1495,10866.3,5,1,994
2,110,1560,19120.0,5,2,1253
2,105,1896,27640.0,5,2,1539
3,64,1997,15460.0,3,2,1165
5,110,1560,21885.0,5,2,1374
6,110,1587,14795.0,5,1,1063
8,130,1896,27510.0,4,2,1387
4,90,1248,17770.0,5,2,1145
3,130,1870,28600.0,2,2,1430
4,75,1598,10184.75,5,1,930
4,106,1598,12861.66,4,1,1222
2,45,993,5506.47,3,1,740
6,109,1560,19465.0,5,2,1370
4,122,2874,24080.39,2,2,1770
10,120,1598,20550.0,5,1,1212
4,33,250,2685.32,0,1,85
1,105,1896,23871.34,5,2,1435
1,143,1995,31695.88,5,2,1345
4,71,1868,16449.0,5,2,1204
3,8,125,1599.0,0,1,102
8,75,1390,12905.0,3,1,1067
8,75,1997,17205.0,3,1,1200
8,75,1461,17800.0,3,1,1294
8,75,998,19015.0,3,1,1040
10,103,1396,12490.0,3,1,1020
1,87,1296,12400.0,5,1,935
2,92,1560,19380.0,3,2,1182
2,75,1461,10930.0,5,2,1033
4,75,1422,14661.0,5,2,1151
4,128,1582,22785.1,5,2,1375
5,90,1398,16240.0,5,1,1163
2,80,1240,12850.0,3,1,975
13,12,124,3299.0,0,1,126
1,60,1870,29039.0,3,1,1590
3,60,1124,10060.94,5,1,825
1,15,124,5000.0,0,1,125
5,90,1896,17270.0,5,2,1232
4,114,1968,26470.0,5,2,1454
10,60,1390,9420.24,3,1,995
8,90,1527,11500.0,5,1,970
4,94,1399,13560.0,3,1,1060
4,60,1995,35900.0,5,1,1505
8,94,2479,31211.76,4,2,1400
1,90,1587,14796.92,3,1,1145
15,110,1560,21170.0,5,2,1391
10,92,1560,20873.46,4,2,1360
3,105,2993,56100.0,3,2,1750
2,68,998,11420.0,5,1,830
3,97,1388,14800.0,5,1,1098
1,110,1896,18871.78,5,2,1310
3,75,1390,11705.0,3,1,1034
3,90,1896,12786.0,5,2,1125
11,105,1896,19870.0,3,2,1251
1,70,1398,12290.0,3,2,1049
2,60,999,11860.0,3,1,929
7,90,2497,39900.0,5,2,1490
3,100,1396,18290.0,5,1,1185
3,78,1246,13300.0,5,1,1067
1,90,1598,21170.0,5,2,1260
1,11,125,3399.0,0,1,128
1,150,1997,33700.0,5,2,1425
1,150,1896,20697.88,5,2,1725
3,130,1870,25560.0,3,2,1320
3,130,2476,19893.5,3,2,1745
1,100,1753,19220.0,5,2,1241
1,115,1910,19310.0,5,2,1320
1,128,2179,36140.0,5,2,1783
4,95,1870,17279.1,4,2,1150
5,100,1595,9676.29,5,1,880
6,100,1896,23150.0,3,2,1260
3,20,455,8710.0,0,1,315
3,130,1984,23570.0,4,1,1457
3,130,1868,14258.71,4,1,1190
1,100,1896,15065.0,3,2,1142
5,80,1461,20310.0,5,2,1340
5,115,1753,19740.0,4,2,1431
5,146,2464,31630.0,6,2,1940
5,115,1998,23180.0,5,2,1430
5,115,1997,27650.0,5,2,1771
4,64,1896,13465.0,3,2,1090
3,105,1598,22950.0,5,2,1325
5,115,1560,22400.0,5,2,1275
2,105,1598,26380.01,5,2,1220
7,141,1999,23200.0,5,1,1300
4,85,1248,18400.0,5,2,1315
4,100,1598,17150.0,4,1,1360
2,64,1198,11225.0,3,1,1015
2,75,1248,17370.0,5,2,1180
3,4,49,2679.0,0,1,108
1,190,2698,43280.0,2,2,1550
1,140,1968,26830.0,5,2,1399
3,114,1493,16197.28,3,1,985
3,114,1590,17110.81,3,1,905
3,163,2982,35255.0,5,2,1865
9,80,1461,16695.0,3,2,1175
1,115,1951,30200.0,5,2,1555
2,69,1242,14635.0,5,1,965
5,103,1596,16910.0,5,1,1250
5,103,1896,14815.0,5,1,1188
5,103,1685,28045.0,5,1,1425
1,90,1868,12160.0,6,2,945
1,90,1868,14430.0,6,2,1191
2,99,1995,16850.0,5,2,1325
6,28,767,631.06,2,1,615
6,110,1896,21850.0,5,2,1129
4,75,2688,42800.0,5,1,2175
5,85,1461,15850.0,5,2,1175
3,64,1896,13310.0,5,2,1130
3,102,1559,22940.0,3,1,1205
2,110,1968,22810.0,3,2,1266
1,75,1390,10157.1,5,1,960
2,90,1422,22302.21,5,2,1195
3,100,1598,17440.0,5,1,1393
2,77,1368,14100.0,5,1,1040
1,130,1870,25750.0,5,2,1530
4,120,1870,22145.0,5,2,1310
1,110,1560,17280.0,5,2,1189
5,97,1590,12026.25,5,2,1050
3,115,2463,27340.0,5,2,1871
2,90,1995,15350.0,3,2,1350
4,150,1596,25600.0,5,1,1579
8,75,1149,13420.0,5,1,1090
7,90,1997,18770.0,5,2,1243
4,110,1896,23415.43,4,2,1375
3,105,998,15900.01,4,2,1052
1,115,1598,21355.0,3,1,1245
3,85,1461,17540.0,5,2,1389
3,79,647,5499.0,0,1,195
4,65,1870,14550.0,5,2,1110
2,100,2663,20091.83,3,2,1730
4,105,1905,12284.69,3,1,1227
2,110,1461,24850.0,5,2,1511
5,116,1995,18200.0,3,2,1290
4,140,1991,27485.0,5,2,1687
6,110,1995,18500.0,5,2,1355
6,105,1798,23350.0,5,2,1310
3,116,1995,26800.0,5,2,1310
4,97,1399,11950.0,3,1,1025
4,110,1896,20344.26,4,2,1378
6,130,1896,26090.0,5,2,1200
9,15,124,2999.0,0,1,146
5,90,1995,18409.0,5,2,1230
4,105,1896,21350.0,5,2,1429
2,61,1124,13790.0,5,1,1085
2,88,1386,18150.0,2,1,1135
3,105,1598,17470.0,5,2,1275
7,90,1560,19120.0,5,2,1228
2,105,1597,16465.0,5,1,1197
3,80,1968,30310.0,5,2,1454
1,64,1896,10968.47,5,2,1035
1,64,1870,13310.0,5,2,1020
1,105,1598,18850.0,5,2,1150
32,116,1995,24105.0,5,2,1400
21,100,1870,22810.0,5,2,1678
21,100,1896,25753.37,5,2,1350
25,60,1598,10121.04,3,1,1020
25,60,1951,28451.91,3,1,1450
1,60,1171,11539.43,5,1,845
21,84,2820,20291.56,5,2,2674
5,110,1587,18270.0,5,1,1176
6,115,2799,23649.83,5,2,1885
6,115,2953,22392.61,5,2,1585
1,75,1598,12561.15,5,1,1017
4,105,1461,26400.0,2,2,1395
4,130,2999,28009.89,2,2,2045
2,109,1560,20100.0,5,2,1316
2,130,1998,24810.0,4,2,1418
1,126,1998,20780.0,5,2,1385
21,60,1769,10655.94,5,2,880
8,45,1043,7944.55,5,1,920
1,130,1798,24130.0,4,1,1310
9,110,1587,16750.0,3,1,1200
1,120,1910,22497.0,5,2,1325
3,105,1896,23450.0,5,2,1429
3,105,1896,24390.0,4,2,1422
3,100,2698,42290.0,5,2,1625
1,115,1991,21200.0,4,2,1591
4,145,1998,27975.0,4,1,1300
5,125,1686,23790.0,5,2,1428
2,136,2184,20650.0,5,2,1304
5,110,1598,28850.01,4,2,1480
27,90,898,15400.0,5,1,1009
27,90,1461,25010.0,5,1,1205
1,130,1896,29150.0,5,2,1445
21,105,1910,16497.78,5,2,1320
2,115,2498,29635.91,4,2,1445
1,136,1968,25390.0,5,2,1561
2,143,1975,18960.0,5,1,1265
8,115,1197,16680.0,5,2,1139
3,75,1149,15100.0,5,1,1059
1,114,1560,24150.0,5,2,1390
2,75,1974,16022.98,5,2,1190
2,90,1594,14625.0,5,2,1197
4,85,1461,16961.54,5,2,1100
2,90,1560,15125.0,3,2,1052
9,110,1598,19370.0,5,1,1362
2,90,1896,23500.0,5,2,1260
3,40,493,7841.0,0,1,238
9,75,1364,16045.0,5,1,1290
3,110,1560,23540.0,3,2,1205
3,110,1398,14660.0,3,2,1049
3,110,2752,16828.34,3,2,1555
10,100,1598,15524.14,4,1,1280
3,85,1461,17150.0,3,2,1125
2,109,2148,33953.2,5,2,1815
19,140,1968,28210.0,5,2,1553
2,80,1422,16595.0,5,2,1089
3,125,1587,21400.0,3,1,1268
2,10,125,1999.0,0,1,128
2,109,1560,20765.0,5,2,1331
2,105,1461,21800.0,5,2,1365
6,280,3498,37850.0,3,1,1525
6,280,1997,26800.0,3,1,1580
8,105,1910,16260.0,5,2,1320
8,105,1390,13530.0,5,2,1090
2,52,653,9985.0,0,1,229
1,100,1896,16190.0,4,2,1188
1,17,249,4780.0,0,1,213
1,60,1769,10054.93,5,2,880
27,70,1753,13787.22,5,2,1100
4,90,1974,17693.8,4,2,1270
23,69,1868,17222.0,5,2,1480
37,80,1390,9630.62,5,1,940
21,60,1124,11550.0,5,1,910
29,112,1781,11500.0,3,1,860
29,112,999,24060.0,3,1,1179
3,125,2835,27586.46,3,2,1855
30,114,1560,23970.0,5,2,1295
17,60,1769,11076.65,3,2,945
19,64,1896,12455.0,4,2,1135
19,64,1896,19889.0,4,2,1290
31,90,1396,16160.0,5,1,1263
2,75,1422,13561.0,5,2,1151
1,112,1560,22475.0,6,2,1426
8,130,1870,22420.0,5,2,1270
3,90,2446,20254.11,5,2,1750
1,84,1997,20520.0,5,2,1755
1,84,2972,33719.3,5,2,1915
2,105,1910,16260.0,5,2,1320
1,90,1364,18070.0,5,1,1185
8,86,1896,26413.2,2,2,1820
2,71,1867,14260.0,4,2,1163
2,95,1560,20700.0,5,2,1287
2,80,1461,13900.0,5,2,995
3,120,1560,26049.98,5,2,1398
1,150,1997,31650.0,5,2,1529
8,90,1461,14480.0,5,2,1205
4,115,1560,23650.0,5,2,1429
2,90,1560,16645.0,5,2,1096
3,136,2148,32800.0,4,2,1430
5,100,1686,19620.0,5,2,1451
2,115,1896,29630.0,5,2,1678
4,136,2143,33364.54,4,2,1761
4,136,2143,28517.28,4,2,1825
5,5,50,1599.0,0,1,86
2,95,1248,16465.0,5,2,1210
3,100,1686,21420.0,4,2,1329
4,109,1560,20830.0,5,2,1275
4,231,2987,57700.0,2,2,1655
5,140,1968,24635.0,5,2,1281
5,140,1598,21100.0,5,2,1243
11,110,1997,22060.0,4,2,1485
1,105,1461,19445.0,5,2,1205
3,140,1399,13110.0,4,2,1068
4,115,1910,18710.0,5,2,1320
4,115,1461,28450.0,5,2,1532
4,115,1461,21270.0,5,2,1215
1,136,1997,28940.0,4,2,1608
2,92,1560,20300.0,5,2,1125
1,177,2143,44963.95,4,2,1580
4,110,1896,17627.69,5,2,1239
1,194,1950,56501.49,4,2,1735
1,110,1686,22240.0,5,2,1428
4,90,1598,17400.0,5,2,1257
2,100,1896,16190.0,4,2,1188
5,7,49,2258.0,0,1,76
1,90,1896,12617.22,3,2,1125
1,140,1968,21300.81,5,2,1410
13,125,2663,30513.38,5,2,1855
8,130,1997,34620.0,5,2,2032
5,68,1896,22105.23,3,2,1359
1,110,1461,25100.0,5,2,1379
1,58,1248,14790.0,3,2,1090
2,76,2496,16131.16,5,2,1781
2,60,1149,9435.89,3,1,855
2,80,1461,19245.0,5,2,1235
9,105,1896,21090.0,5,2,1287
2,110,2488,26147.59,2,2,1625
2,110,1299,12080.0,2,2,1037
2,110,2178,22080.0,2,2,1825
2,122,2148,33900.0,5,2,1490
4,103,1870,19300.0,5,2,1320
4,103,2498,35758.04,5,2,1480
2,90,1364,18250.0,4,2,1275
3,122,1995,31500.0,4,2,1430
11,100,1596,14123.78,3,1,1189
4,60,1867,12500.0,5,2,1010
2,105,1896,22030.0,5,2,1395
3,54,973,9471.95,5,1,970
3,54,1686,16427.04,5,1,1205
3,86,1598,14965.2,5,2,1055
7,60,1868,13260.0,4,2,970
7,60,1896,18590.0,4,2,1199
4,150,1910,40002.0,2,2,1610
8,100,1596,14635.0,3,1,1053
2,65,1870,13140.0,5,2,1125
2,140,2967,54430.0,4,2,1880
1,116,1496,27350.01,5,2,1320
8,60,1198,12250.0,5,1,1090
2,90,2188,22237.2,2,2,1860
5,125,2953,27707.0,2,2,2015
2,97,1399,13650.0,4,1,1035
3,130,2499,35513.81,5,2,1840
3,115,1597,21028.69,2,1,955
3,70,1398,15550.0,5,2,1184
5,20,175,1809.0,0,1,95
5,45,1398,6573.41,3,2,885
2,136,1997,30450.0,5,2,1635
2,150,1896,20750.0,5,2,1301
2,120,2402,21275.83,5,2,1873
9,82,1461,14370.0,5,2,1095
1,115,1598,21250.0,5,1,1297
10,120,1910,17430.0,5,2,1305
4,60,2068,12261.4,5,2,1305
4,60,1248,14158.0,5,2,1065
2,34,499,6500.0,0,1,188
2,90,1560,17150.0,3,2,1197
2,110,2184,14754.85,5,2,1330
6,92,1560,20290.0,3,2,1182
3,82,1398,15265.0,5,1,1003
1,143,1968,38990.0,5,2,1555
4,60,1997,21665.0,3,1,1392
4,60,1124,10430.0,3,1,910
2,75,1364,17520.0,5,1,1326
6,130,1998,22980.0,4,2,1415
2,143,1995,30900.0,2,1,1320
2,150,1968,30684.68,5,2,1375
3,103,1596,14700.0,5,1,1325
1,68,1896,19683.15,4,2,1574
1,68,999,9335.0,4,2,880
2,125,1586,16614.0,3,1,1030
3,85,1390,13711.25,5,1,1053
4,90,1997,21036.0,5,2,1300
3,90,998,8281.95,4,1,775
2,75,1398,15720.01,5,1,1141
6,150,1896,23220.0,4,2,1326
1,75,1422,14600.0,3,2,1095
7,80,1390,14685.0,5,1,1021
4,125,1390,20900.0,5,1,1324
3,43,903,2794.71,3,1,750
1,90,1248,18250.01,4,2,1270
2,15,124,3490.0,0,1,162
5,156,1368,18300.0,5,1,1150
1,68,1896,13251.14,4,2,1125
10,80,1870,12490.0,3,2,1000
13,80,2499,18571.27,5,2,1760
6,15,123,1987.87,0,1,98
6,15,198,2283.24,0,1,125
3,75,1896,29010.0,3,2,1395
1,18,1832,19000.0,0,1,399
1,18,595,5540.0,0,1,155
3,75,1560,20482.61,4,2,1422
4,92,1560,22540.0,5,2,1276
7,80,1240,13850.0,5,1,999
2,125,2953,27903.0,2,2,2040
18,60,1196,8576.44,3,1,845
1,75,1360,11560.0,3,1,950
9,130,1896,32290.0,5,2,1706
8,90,1598,19400.0,5,2,1365
11,110,2184,17489.0,5,2,1360
15,122,2800,20692.85,5,2,1750
15,122,1870,10637.91,5,2,995
2,70,1398,13670.0,5,2,1022
5,110,1560,21580.0,5,2,1205
24,90,1398,16270.0,4,2,1022
18,136,1951,28451.91,4,2,1450
21,90,1997,20836.0,5,2,1300
21,90,2148,21390.4,5,2,1630
31,60,1198,12250.0,5,1,1090
4,110,1299,14020.0,3,1,1075
4,110,999,21807.67,3,1,1216
6,94,1598,17550.0,5,2,1210
2,142,1798,23900.0,5,1,1270
6,95,1560,20700.0,4,2,1270
1,245,1991,68800.0,2,1,1780
7,69,1390,10497.9,3,1,1020
6,82,1199,15410.0,5,1,1035
5,100,2496,40200.0,5,2,1590
1,130,1686,22790.0,5,2,1429
2,70,2902,33139.0,5,2,2093
5,80,2496,16341.52,5,2,1645
5,90,1896,13120.1,3,2,1096
1,70,1198,11824.67,5,1,1052
22,110,1587,18270.0,5,1,1176
15,65,1686,12500.0,5,2,1150
14,65,1870,17200.0,5,2,1275
14,65,1461,18183.64,5,2,1389
13,150,1991,25265.0,4,2,1560
13,150,1974,19556.0,4,2,1320
7,75,1248,14325.4,4,2,1195
8,100,1598,23850.0,5,2,1480
6,71,1905,14490.4,5,2,1080
18,82,1493,12675.0,5,2,965
17,82,1397,18150.0,5,1,1030
13,136,1597,15379.9,5,2,1220
11,80,1388,12660.0,5,1,1037
8,5,49,1589.0,0,1,86
22,100,1598,16160.0,5,1,1300
4,75,1364,13250.0,5,2,875
13,80,1870,18340.0,4,2,1140
1,110,1461,22630.0,5,2,1215
12,90,1910,17627.69,5,2,1190
22,80,1390,10064.55,3,1,945
14,75,1199,10253.27,5,1,1070
20,90,1398,17010.0,5,1,1163
16,100,1560,22850.0,5,2,1235
5,90,1396,20445.7,5,2,1365
6,90,2461,46090.0,4,2,2247
2,112,1951,23102.91,3,2,1480
4,136,1598,27832.57,5,2,1504
6,100,1870,19300.0,5,2,1320
3,68,1896,18087.45,4,2,1505
1,170,1995,16894.45,4,2,1430
4,54,1587,15631.0,5,1,1141
3,68,1399,14299.0,5,2,1087
10,61,1870,14514.44,5,2,1370
19,90,1197,17134.69,5,1,1107
2,86,1997,17205.0,5,1,1200
1,61,1124,11270.0,5,1,978
4,115,2443,26440.09,4,2,1465
6,65,1461,15120.0,5,2,1085
1,150,1968,35285.29,5,2,1460
1,150,1968,57642.28,5,2,1770
5,123,1749,22400.0,4,1,1475
20,129,1870,24833.35,3,2,1529
1,95,898,17039.99,5,1,1082
1,34,124,4974.0,0,1,115
2,86,2446,17327.18,2,2,1875
26,60,1769,9395.62,3,2,880
19,82,1199,16900.0,5,1,1055
16,60,1560,19380.0,4,1,1182
3,163,1995,29000.0,5,2,1340
3,163,1995,28600.0,5,2,1350
18,75,1686,16051.0,5,2,1203
20,120,1798,22000.0,5,1,1330
20,120,1461,21300.0,5,1,1240
21,5,49,1823.0,0,1,72
21,5,49,1501.93,0,1,90
1,115,1997,21336.0,5,2,1300
15,55,998,9297.66,5,1,920
1,21,249,4867.6,0,1,164
13,4,49,865.16,0,1,60
6,90,1595,31400.0,5,1,1395
8,60,1124,10690.0,5,1,910
11,160,1798,35010.0,4,1,1450
3,115,1598,31970.0,5,2,1710
13,69,1086,11140.0,5,1,905
3,116,1598,24790.32,5,2,1250
23,71,1868,15450.0,5,2,1267
4,82,1299,11670.0,3,1,955
8,75,1390,12356.0,5,1,1057
3,120,1560,29650.0,5,2,1585
2,136,1997,26150.0,5,2,1581
4,90,1197,16559.68,3,1,1107
7,130,1896,27450.0,4,2,1387
21,110,1896,17768.36,5,2,1170
2,52,625,8349.0,0,1,136
4,75,1560,16385.0,5,2,1294
2,75,1390,13421.0,5,1,1057
6,110,2953,22172.15,2,2,1570
2,92,1560,21030.0,5,2,1360
4,58,1527,10319.38,5,2,995
19,55,1149,11479.33,5,1,885
1,122,1597,25200.0,5,1,1265
4,68,1399,14590.0,5,2,1185
18,98,599,7221.0,0,1,183
1,150,2231,26375.0,4,2,1435
1,150,1598,16270.0,4,2,1095
7,110,1560,19350.0,4,2,1310
12,85,1997,21663.0,5,2,1795
6,80,1242,12515.0,3,1,930
2,98,1390,14100.0,5,1,1000
2,98,1995,36700.0,5,1,1505
7,80,1870,13310.0,5,2,1020
5,80,1870,13600.0,5,2,1020
3,90,1997,18520.0,5,2,1311
3,90,1560,30340.0,5,2,1390
3,130,1997,21036.0,5,2,1300
1,125,2835,27586.46,5,2,2010
17,60,1124,8299.98,5,1,800
18,75,1598,11580.96,5,1,930
11,25,499,695.0,2,1,485
11,25,1997,20260.0,2,1,1359
12,105,1461,24170.0,5,2,1451
12,105,1685,28700.0,5,2,1425
4,12,74,3500.0,0,1,80
4,12,125,2789.0,0,1,120
4,12,740,10499.68,0,1,229
2,14,124,3349.0,0,1,182
13,142,1975,22150.0,5,1,1462
4,105,1560,17970.0,5,2,1244
3,100,1896,15571.0,5,2,1165
2,115,1560,25680.02,5,2,1401
9,105,1598,22420.01,5,2,1211
2,80,1240,13950.0,5,1,957
5,105,1910,15235.0,4,2,1305
5,105,2231,23425.0,4,2,1485
1,60,618,7495.0,0,1,177
5,92,1560,17600.0,5,2,1202
14,120,1968,31748.06,4,2,1560
12,71,1391,9976.8,5,1,925
12,70,1497,21000.0,5,2,1075
20,82,1199,15700.0,5,1,1055
22,116,1995,18750.0,5,2,1355
6,136,2231,33700.0,5,2,1585
3,7,49,1262.13,0,1,89
1,109,2172,26896.0,5,2,1475
5,115,1910,23403.0,5,2,1290
5,115,1242,15649.99,5,2,865
30,15,124,3020.0,0,1,162
2,75,2148,34150.0,5,1,1440
27,13,125,2699.0,0,1,159
3,64,1896,9616.19,5,2,1000
4,115,1753,19905.0,3,2,1397
9,67,1301,6997.27,4,1,910
1,90,1364,17500.0,5,2,960
1,110,1461,22600.0,5,2,1385
4,6,49,1772.38,0,1,82
5,75,1360,12800.0,3,1,1025
6,82,1199,15800.0,5,1,1120
4,110,1560,20570.0,5,2,1261
1,95,1368,13770.0,5,1,1155
1,125,2664,23573.0,3,2,1745
1,125,1597,15805.0,3,2,1150
